기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20181201,3,11215 ,401915 ,12232 ,6629 ,10939 ,18210 ,18952 ,16915 ,16158 ,14268 ,15591 ,13372 ,13866 ,10743 ,7245 ,15283 ,11481 ,6399 ,10706 ,20897 ,19764 ,17738 ,16849 ,14832 ,15681 ,14753 ,15502 ,13515 ,9412 ,23984 
20181201,3,11230 ,377983 ,11501 ,5759 ,9284 ,19251 ,17191 ,13525 ,14559 ,14095 ,13992 ,12054 ,12720 ,11092 ,8188 ,18421 ,10314 ,5114 ,10528 ,22684 ,15319 ,13440 ,14094 ,12357 ,13384 ,12283 ,14149 ,12916 ,9671 ,30100 
20181201,3,11260 ,398765 ,13865 ,6742 ,9550 ,13124 ,13694 ,14255 ,16913 ,14258 ,15569 ,14403 ,15579 ,12648 ,9514 ,18840 ,13171 ,6315 ,9075 ,12934 ,14761 ,14984 ,15953 ,13532 ,16035 ,16139 ,18660 ,15417 ,11703 ,31131 
20181201,3,11290 ,464028 ,17370 ,9793 ,13168 ,19471 ,17539 ,14005 ,16417 ,16650 ,18916 ,14458 ,15132 ,12908 ,9704 ,20933 ,15885 ,8739 ,14321 ,24755 ,16824 ,15347 ,17504 ,17253 ,18692 ,16081 ,17455 ,15884 ,12270 ,36555 
20181201,3,11305 ,335798 ,10759 ,5907 ,8324 ,11186 ,11353 ,10601 ,12157 ,12242 ,13051 ,11273 ,11957 ,10094 ,7951 ,18846 ,9793 ,5357 ,8177 ,13505 ,11630 ,10383 ,11573 ,11979 ,13852 ,12972 ,14818 ,12878 ,11270 ,31910 
20181201,3,11320 ,319834 ,11486 ,6393 ,8231 ,9524 ,9608 ,9816 ,11232 ,11151 ,12368 ,11161 ,12289 ,10904 ,8012 ,16920 ,10358 ,5835 ,7931 ,10518 ,10274 ,10410 ,11811 ,11138 ,13831 ,12707 ,14831 ,13598 ,9693 ,27805 
20181201,3,11350 ,563033 ,19992 ,13254 ,20112 ,22388 ,17716 ,15461 ,18441 ,19425 ,23272 ,20001 ,19860 ,16769 ,12303 ,23958 ,19322 ,12650 ,18507 ,22048 ,17201 ,16942 ,20189 ,21685 ,26080 ,22068 ,23885 ,20770 ,15160 ,43574 
20181201,3,11380 ,493669 ,18379 ,10240 ,13818 ,13850 ,15533 ,15933 ,20017 ,18661 ,19935 ,16654 ,16821 ,14172 ,10635 ,24078 ,16554 ,9030 ,13251 ,15761 ,17448 ,17692 ,20245 ,19378 ,21483 ,18448 ,21220 ,18724 ,14795 ,40914 
20181201,3,11410 ,377779 ,11778 ,5943 ,9241 ,16417 ,16249 ,12823 ,14221 ,13788 ,14818 ,11904 ,12217 ,9846 ,7107 ,17033 ,11320 ,5898 ,11048 ,24512 ,17574 ,14571 ,14390 ,13829 ,14547 ,12870 ,14142 ,12246 ,9451 ,27997 
20181201,3,11440 ,452699 ,13401 ,6669 ,11359 ,19724 ,21777 ,19413 ,21029 ,18466 ,18308 ,13209 ,13111 ,10350 ,7201 ,16454 ,13598 ,6756 ,12006 ,26331 ,24906 ,22300 ,21243 ,18644 ,17464 ,14069 ,14895 ,12474 ,9476 ,28064 
20181201,3,11470 ,426907 ,16973 ,11818 ,14470 ,12124 ,12009 ,13052 ,15777 ,16872 ,19560 ,16397 ,15275 ,12427 ,9606 ,16829 ,15832 ,10782 ,13195 ,12464 ,13640 ,14032 ,16937 ,18243 ,20439 ,16976 ,17081 ,14972 ,11700 ,27425 
20181201,3,11500 ,578930 ,22405 ,10183 ,13514 ,15551 ,21491 ,24970 ,28108 ,23174 ,22461 ,17838 ,19674 ,16393 ,13057 ,24587 ,22388 ,10093 ,13181 ,18357 ,24700 ,26716 ,27063 ,22723 ,21214 ,19364 ,23435 ,21169 ,16085 ,39036 
20181201,3,11530 ,403696 ,15311 ,6878 ,8737 ,11333 ,14366 ,16745 ,19127 ,17928 ,17151 ,14004 ,14662 ,12762 ,9438 ,17984 ,14370 ,6246 ,8856 ,12409 ,15345 ,16701 ,17642 ,15700 ,16030 ,14255 ,16934 ,15109 ,11724 ,25949 
20181201,3,11545 ,209299 ,6017 ,2896 ,3998 ,6470 ,9692 ,10096 ,10310 ,8744 ,8996 ,8062 ,8512 ,6997 ,5048 ,9035 ,5866 ,2986 ,3980 ,6344 ,8635 ,8568 ,8428 ,7427 ,7991 ,7770 ,9101 ,8135 ,6160 ,13037 
20181201,3,11560 ,419855 ,12889 ,5784 ,8270 ,11897 ,18212 ,20076 ,20774 ,17766 ,18218 ,15357 ,15327 ,12785 ,9250 ,18627 ,12982 ,5411 ,7581 ,14276 ,19864 ,19878 ,18466 ,15356 ,15142 ,14779 ,16298 ,14536 ,10939 ,29116 
20181201,3,11590 ,440934 ,13820 ,6499 ,10371 ,20478 ,23282 ,18910 ,17767 ,15860 ,15598 ,12924 ,13350 ,11969 ,8996 ,20299 ,14433 ,6562 ,10326 ,21776 ,20651 ,17991 ,17433 ,15350 ,15115 ,14345 ,17107 ,15501 ,12209 ,32010 
20181201,3,11620 ,555324 ,13712 ,6682 ,11886 ,26044 ,39005 ,31171 ,25291 ,20680 ,20012 ,15304 ,15495 ,13199 ,11209 ,22646 ,13686 ,6570 ,11661 ,30122 ,35196 ,26182 ,21725 ,17821 ,17706 ,16453 ,19457 ,17397 ,14780 ,34231 
20181201,3,11650 ,507969 ,17024 ,9586 ,12912 ,15442 ,18213 ,18918 ,22259 ,22149 ,24367 ,17862 ,16082 ,13764 ,10829 ,22288 ,18178 ,10291 ,13710 ,16821 ,19566 ,20509 ,23368 ,22183 ,22213 ,16895 ,17546 ,17211 ,13883 ,33902 
20181201,3,11680 ,666452 ,20314 ,13050 ,19478 ,20275 ,25797 ,27631 ,31250 ,30043 ,32102 ,23737 ,20308 ,16571 ,13237 ,27332 ,20192 ,12740 ,18913 ,23646 ,29472 ,29510 ,30654 ,28760 ,29644 ,21617 ,21738 ,20893 ,17114 ,40434 
20181201,3,11710 ,755577 ,28630 ,14722 ,20263 ,21251 ,25453 ,29337 ,33897 ,30633 ,30590 ,26296 ,26309 ,22529 ,17228 ,29729 ,28672 ,14894 ,18898 ,22244 ,29386 ,32743 ,34999 ,29817 ,31509 ,28044 ,31113 ,28761 ,20759 ,46873 
20181201,3,11740 ,515291 ,20679 ,10992 ,14861 ,14359 ,16619 ,17260 ,21064 ,19441 ,21201 ,17989 ,19469 ,16548 ,12563 ,22858 ,18493 ,9626 ,12745 ,15109 ,17320 ,18650 ,21627 ,20006 ,21837 ,19877 ,23311 ,21011 ,15447 ,34331 
20181201,4,11110 ,230147 ,4952 ,2960 ,5650 ,10935 ,10492 ,8397 ,8727 ,8275 ,10081 ,8371 ,8850 ,7083 ,4881 ,11524 ,4843 ,2908 ,6276 ,11628 ,9361 ,7779 ,8496 ,7927 ,9843 ,8322 ,8950 ,8002 ,6224 ,18412 
20181201,4,11140 ,186939 ,3765 ,1588 ,3231 ,7965 ,8703 ,9526 ,10011 ,8043 ,8548 ,6867 ,6926 ,5613 ,4081 ,7815 ,3930 ,1659 ,3278 ,8351 ,8826 ,8957 ,8408 ,6981 ,7111 ,6082 ,6879 ,6339 ,4551 ,12907 
20181201,4,11170 ,268855 ,6784 ,3379 ,5591 ,9430 ,12145 ,13201 ,13358 ,11360 ,11601 ,8919 ,8723 ,6865 ,5150 ,11616 ,7375 ,3605 ,5759 ,11218 ,13484 ,13019 ,12577 ,10788 ,10410 ,8255 ,9185 ,8605 ,6547 ,19905 
20181201,4,11200 ,341764 ,12093 ,5319 ,7556 ,13544 ,14779 ,13985 ,15765 ,13535 ,13909 ,11511 ,12034 ,9717 ,6885 ,13528 ,11234 ,5021 ,7506 ,14312 ,14527 ,15449 ,15417 ,12444 ,13145 ,11512 ,13057 ,11775 ,8721 ,23485 
20181201,4,11215 ,402166 ,12259 ,6636 ,10891 ,18062 ,18899 ,16953 ,16269 ,14254 ,15563 ,13377 ,13913 ,10732 ,7271 ,15354 ,11482 ,6406 ,10708 ,20811 ,19798 ,17779 ,16853 ,14828 ,15659 ,14771 ,15517 ,13559 ,9432 ,24132 
20181201,4,11230 ,379725 ,11491 ,5755 ,9315 ,19368 ,17344 ,13669 ,14684 ,14122 ,14062 ,12076 ,12888 ,11188 ,8310 ,18512 ,10331 ,5120 ,10595 ,22715 ,15343 ,13482 ,14143 ,12336 ,13445 ,12360 ,14244 ,12955 ,9741 ,30132 
20181201,4,11260 ,398462 ,13885 ,6756 ,9563 ,13167 ,13747 ,14256 ,16891 ,14279 ,15586 ,14305 ,15587 ,12650 ,9474 ,18753 ,13150 ,6303 ,9091 ,12959 ,14803 ,14954 ,15962 ,13491 ,16078 ,16113 ,18630 ,15356 ,11685 ,30988 
20181201,4,11290 ,464422 ,17296 ,9753 ,13181 ,19511 ,17621 ,14050 ,16468 ,16660 ,18915 ,14450 ,15135 ,12957 ,9698 ,20960 ,15820 ,8712 ,14348 ,24840 ,16923 ,15396 ,17549 ,17280 ,18605 ,16103 ,17438 ,15918 ,12258 ,36579 
20181201,4,11305 ,335193 ,10772 ,5916 ,8272 ,11136 ,11300 ,10626 ,12059 ,12210 ,13044 ,11223 ,11909 ,9988 ,7871 ,18716 ,9820 ,5372 ,8162 ,13585 ,11659 ,10385 ,11613 ,11998 ,13915 ,12948 ,14788 ,12818 ,11223 ,31862 
20181201,4,11320 ,320289 ,11503 ,6405 ,8259 ,9648 ,9728 ,9873 ,11243 ,11169 ,12441 ,11165 ,12245 ,10938 ,7973 ,16877 ,10354 ,5836 ,7925 ,10552 ,10300 ,10411 ,11813 ,11134 ,13846 ,12725 ,14787 ,13546 ,9669 ,27922 
20181201,4,11350 ,562523 ,19922 ,13231 ,20097 ,22395 ,17677 ,15508 ,18443 ,19428 ,23211 ,20057 ,19946 ,16811 ,12222 ,23849 ,19254 ,12615 ,18497 ,22034 ,17253 ,16957 ,20183 ,21670 ,26042 ,21979 ,23909 ,20743 ,15107 ,43485 
20181201,4,11380 ,493088 ,18312 ,10216 ,13792 ,13931 ,15673 ,15988 ,20024 ,18619 ,19921 ,16638 ,16783 ,14070 ,10519 ,23877 ,16505 ,9009 ,13258 ,15802 ,17444 ,17738 ,20313 ,19418 ,21466 ,18409 ,21158 ,18629 ,14738 ,40839 
20181201,4,11410 ,378746 ,11807 ,5964 ,9246 ,16258 ,16290 ,12912 ,14294 ,13816 ,14859 ,11753 ,12234 ,9872 ,7182 ,17057 ,11433 ,5925 ,11095 ,24599 ,17569 ,14584 ,14460 ,13808 ,14645 ,12880 ,14219 ,12351 ,9469 ,28167 
20181201,4,11440 ,449565 ,13397 ,6661 ,11285 ,19171 ,21346 ,19165 ,20816 ,18371 ,18248 ,13220 ,13030 ,10311 ,7262 ,16635 ,13559 ,6728 ,11871 ,25856 ,24596 ,22107 ,21076 ,18634 ,17379 ,14006 ,14860 ,12485 ,9456 ,28036 
20181201,4,11470 ,427396 ,16912 ,11787 ,14451 ,12236 ,12124 ,13146 ,15835 ,16844 ,19622 ,16474 ,15271 ,12478 ,9595 ,16789 ,15806 ,10765 ,13201 ,12497 ,13687 ,14045 ,16962 ,18270 ,20431 ,16977 ,17032 ,14931 ,11757 ,27474 
20181201,4,11500 ,580542 ,22452 ,10202 ,13542 ,15627 ,21654 ,25062 ,28222 ,23327 ,22620 ,17860 ,19824 ,16372 ,13069 ,24649 ,22378 ,10093 ,13213 ,18465 ,24831 ,26819 ,27165 ,22751 ,21243 ,19421 ,23523 ,21278 ,15992 ,38888 
20181201,4,11530 ,403484 ,15364 ,6896 ,8765 ,11375 ,14341 ,16769 ,19172 ,18006 ,17095 ,13973 ,14656 ,12808 ,9472 ,18010 ,14369 ,6246 ,8849 ,12369 ,15348 ,16737 ,17621 ,15701 ,15929 ,14111 ,16874 ,15090 ,11657 ,25881 
20181201,4,11545 ,208727 ,5982 ,2884 ,4002 ,6448 ,9682 ,10007 ,10286 ,8765 ,8914 ,8031 ,8501 ,6952 ,4998 ,8961 ,5830 ,2970 ,3995 ,6397 ,8643 ,8568 ,8459 ,7403 ,7996 ,7787 ,9000 ,8115 ,6180 ,12973 
20181201,4,11560 ,420294 ,12939 ,5805 ,8275 ,12051 ,18233 ,19901 ,20732 ,17759 ,18279 ,15414 ,15320 ,12824 ,9354 ,18699 ,13037 ,5421 ,7596 ,14206 ,19916 ,19816 ,18486 ,15291 ,15121 ,14756 ,16285 ,14575 ,10999 ,29206 
20181201,4,11590 ,441648 ,13817 ,6488 ,10298 ,20531 ,23411 ,18933 ,17844 ,15848 ,15608 ,12900 ,13272 ,11913 ,9009 ,20361 ,14476 ,6580 ,10359 ,21821 ,20697 ,18067 ,17468 ,15398 ,15191 ,14399 ,17108 ,15473 ,12313 ,32066 
20181201,4,11620 ,554567 ,13750 ,6696 ,11897 ,26113 ,39043 ,31196 ,25217 ,20705 ,19922 ,15231 ,15332 ,13151 ,11063 ,22544 ,13635 ,6547 ,11694 ,30180 ,35368 ,26172 ,21664 ,17753 ,17629 ,16438 ,19446 ,17401 ,14637 ,34143 
20181201,4,11650 ,507684 ,17087 ,9637 ,12928 ,15417 ,17699 ,18685 ,22255 ,22124 ,24354 ,18028 ,16185 ,13920 ,10967 ,22375 ,18153 ,10290 ,13685 ,16629 ,19344 ,20430 ,23295 ,22205 ,22230 ,16924 ,17649 ,17303 ,13937 ,33947 
20181201,4,11680 ,663418 ,20187 ,12993 ,19501 ,20135 ,25610 ,27198 ,30789 ,29592 ,31715 ,23548 ,20269 ,16551 ,13192 ,27419 ,20284 ,12785 ,18931 ,23494 ,29192 ,29354 ,30447 ,28737 ,29623 ,21593 ,21747 ,20900 ,17100 ,40534 
20181201,4,11710 ,755697 ,28576 ,14701 ,20254 ,21211 ,25517 ,29375 ,33910 ,30690 ,30593 ,26318 ,26315 ,22487 ,17242 ,29850 ,28596 ,14868 ,18842 ,22331 ,29427 ,32737 ,35089 ,29860 ,31452 ,28049 ,31164 ,28687 ,20786 ,46769 
20181201,4,11740 ,515668 ,20682 ,11003 ,14890 ,14432 ,16675 ,17314 ,21074 ,19456 ,21275 ,18025 ,19484 ,16567 ,12479 ,22765 ,18450 ,9602 ,12741 ,15166 ,17317 ,18656 ,21679 ,19955 ,21897 ,19884 ,23310 ,21048 ,15445 ,34395 
20181201,5,11110 ,231121 ,4931 ,2955 ,5666 ,10871 ,10402 ,8382 ,8638 ,8279 ,10176 ,8404 ,8904 ,7322 ,4975 ,11693 ,4850 ,2901 ,6218 ,11650 ,9367 ,7785 ,8483 ,7873 ,9826 ,8452 ,8973 ,8200 ,6315 ,18631 
20181201,5,11140 ,184835 ,3725 ,1578 ,3165 ,7768 ,8356 ,8999 ,9717 ,7900 ,8533 ,6897 ,7043 ,5804 ,4308 ,8095 ,3849 ,1631 ,3227 ,8092 ,8384 ,8587 ,8108 ,6728 ,7032 ,5974 ,6906 ,6543 ,4666 ,13220 
20181201,5,11170 ,270770 ,6765 ,3371 ,5668 ,9291 ,11898 ,13061 ,13275 ,11486 ,11861 ,9265 ,9089 ,7253 ,5384 ,11925 ,7437 ,3626 ,5806 ,11114 ,13199 ,12907 ,12677 ,10816 ,10588 ,8324 ,9306 ,8719 ,6607 ,20053 
20181201,5,11200 ,345142 ,12071 ,5297 ,7605 ,13637 ,14906 ,14222 ,15908 ,13639 ,14096 ,11586 ,12271 ,9831 ,7257 ,13907 ,11291 ,5048 ,7573 ,14529 ,14642 ,15487 ,15453 ,12530 ,13301 ,11587 ,13147 ,11824 ,8812 ,23686 
20181201,5,11215 ,401851 ,12224 ,6616 ,10886 ,17867 ,18956 ,17004 ,16270 ,14281 ,15650 ,13406 ,13936 ,10716 ,7270 ,15390 ,11472 ,6406 ,10691 ,20772 ,19749 ,17730 ,16891 ,14783 ,15618 ,14751 ,15501 ,13579 ,9454 ,23982 
20181201,5,11230 ,380522 ,11462 ,5733 ,9387 ,19550 ,17527 ,13662 ,14740 ,14173 ,14192 ,12099 ,12943 ,11146 ,8245 ,18368 ,10403 ,5159 ,10590 ,22727 ,15402 ,13612 ,14173 ,12379 ,13465 ,12371 ,14296 ,13043 ,9723 ,29953 
20181201,5,11260 ,396249 ,13939 ,6778 ,9560 ,13211 ,13774 ,14255 ,16833 ,14206 ,15291 ,14098 ,15145 ,12450 ,9222 ,18480 ,13048 ,6261 ,9130 ,13034 ,14799 ,14949 ,15902 ,13491 ,15989 ,16059 ,18496 ,15246 ,11634 ,30969 
20181201,5,11290 ,464437 ,17348 ,9783 ,13140 ,19662 ,17727 ,14127 ,16581 ,16618 ,18846 ,14408 ,14998 ,12617 ,9569 ,20931 ,15846 ,8722 ,14348 ,24948 ,17088 ,15393 ,17586 ,17358 ,18711 ,16073 ,17396 ,15867 ,12248 ,36499 
20181201,5,11305 ,332506 ,10735 ,5895 ,8249 ,11166 ,11233 ,10660 ,11961 ,12028 ,12866 ,11015 ,11496 ,9636 ,7709 ,18221 ,9782 ,5350 ,8235 ,13540 ,11666 ,10343 ,11616 ,12005 ,13821 ,12879 ,14714 ,12705 ,11173 ,31808 
20181201,5,11320 ,319390 ,11535 ,6416 ,8244 ,9679 ,9789 ,9821 ,11265 ,11124 ,12270 ,10952 ,12078 ,10777 ,7842 ,16896 ,10327 ,5814 ,7967 ,10672 ,10320 ,10399 ,11836 ,11058 ,13775 ,12657 ,14720 ,13583 ,9632 ,27943 
20181201,5,11350 ,560355 ,19900 ,13207 ,20128 ,22386 ,17666 ,15491 ,18423 ,19388 ,23052 ,19755 ,19700 ,16459 ,12120 ,23797 ,19276 ,12631 ,18451 ,22018 ,17160 ,16926 ,20213 ,21607 ,26002 ,21893 ,23757 ,20532 ,15072 ,43348 
20181201,5,11380 ,491032 ,18319 ,10207 ,13824 ,13923 ,15619 ,15944 ,19914 ,18519 ,19723 ,16480 ,16591 ,13960 ,10347 ,23542 ,16462 ,8981 ,13280 ,15832 ,17429 ,17730 ,20269 ,19389 ,21256 ,18310 ,21047 ,18555 ,14717 ,40864 
20181201,5,11410 ,378469 ,11825 ,5960 ,9168 ,16096 ,16273 ,12825 ,14219 ,13790 ,14833 ,11776 ,12252 ,9711 ,7084 ,17180 ,11422 ,5916 ,11008 ,24510 ,17642 ,14574 ,14419 ,13813 ,14688 ,12897 ,14303 ,12406 ,9506 ,28375 
20181201,5,11440 ,449000 ,13507 ,6710 ,11154 ,18564 ,20906 ,19102 ,20871 ,18463 ,18254 ,13309 ,13416 ,10575 ,7384 ,16576 ,13611 ,6761 ,11757 ,25427 ,24400 ,22073 ,21122 ,18647 ,17414 ,13958 ,14913 ,12475 ,9444 ,28205 
20181201,5,11470 ,426806 ,16841 ,11738 ,14443 ,12249 ,12193 ,13252 ,15900 ,16838 ,19527 ,16334 ,15221 ,12490 ,9654 ,16641 ,15785 ,10745 ,13145 ,12505 ,13663 ,14072 ,16987 ,18274 ,20371 ,16901 ,17011 ,14867 ,11730 ,27427 
20181201,5,11500 ,581910 ,22441 ,10188 ,13548 ,15722 ,21773 ,25190 ,28380 ,23329 ,22559 ,18009 ,19987 ,16415 ,13028 ,24541 ,22379 ,10077 ,13302 ,18576 ,24946 ,26868 ,27311 ,22804 ,21348 ,19551 ,23477 ,21275 ,15997 ,38889 
20181201,5,11530 ,401032 ,15305 ,6878 ,8803 ,11465 ,14316 ,16663 ,18983 ,17671 ,16798 ,13478 ,14290 ,12565 ,9335 ,17972 ,14314 ,6227 ,8877 ,12479 ,15351 ,16664 ,17509 ,15568 ,15815 ,14041 ,16897 ,15112 ,11694 ,25963 
20181201,5,11545 ,206712 ,6043 ,2910 ,4019 ,6506 ,9683 ,9850 ,10141 ,8495 ,8724 ,7761 ,8155 ,6844 ,4780 ,8816 ,5831 ,2974 ,4036 ,6424 ,8631 ,8563 ,8410 ,7339 ,7888 ,7761 ,8846 ,8027 ,6110 ,13146 
20181201,5,11560 ,423757 ,12916 ,5792 ,8321 ,12245 ,18255 ,19948 ,20659 ,17868 ,18236 ,15450 ,15496 ,13202 ,9690 ,19497 ,13104 ,5444 ,7684 ,14412 ,20122 ,19803 ,18524 ,15366 ,15155 ,14776 ,16440 ,14785 ,11144 ,29423 
20181201,5,11590 ,440966 ,13867 ,6515 ,10369 ,20560 ,23467 ,18925 ,17828 ,15735 ,15665 ,12862 ,13289 ,11815 ,8890 ,20287 ,14511 ,6588 ,10382 ,21882 ,20657 ,18088 ,17406 ,15349 ,15152 ,14302 ,17028 ,15425 ,12212 ,31910 
20181201,5,11620 ,551606 ,13644 ,6649 ,11897 ,26228 ,38945 ,31066 ,25167 ,20502 ,19716 ,15104 ,15066 ,12789 ,10901 ,22264 ,13611 ,6531 ,11700 ,30254 ,35298 ,26143 ,21576 ,17687 ,17522 ,16331 ,19371 ,17313 ,14576 ,33755 
20181201,5,11650 ,514449 ,17055 ,9611 ,13001 ,15430 ,17795 ,18989 ,22469 ,22523 ,24775 ,18689 ,16911 ,14524 ,11355 ,22860 ,18124 ,10277 ,13681 ,16520 ,19467 ,20560 ,23457 ,22393 ,22516 ,17242 ,18065 ,17584 ,14159 ,34418 
20181201,5,11680 ,663585 ,20290 ,13053 ,19413 ,19961 ,25373 ,26850 ,30437 ,29398 ,31599 ,23529 ,20381 ,17038 ,13480 ,27825 ,20181 ,12744 ,18807 ,23478 ,29207 ,29349 ,30409 ,28678 ,29518 ,21692 ,21917 ,21092 ,17298 ,40589 
20181201,5,11710 ,756588 ,28630 ,14731 ,20271 ,21410 ,25594 ,29473 ,34005 ,30597 ,30560 ,26279 ,26489 ,22532 ,17201 ,30015 ,28617 ,14883 ,18905 ,22377 ,29391 ,32770 ,35051 ,29849 ,31385 ,28096 ,31146 ,28746 ,20726 ,46859 
20181201,5,11740 ,516230 ,20641 ,10983 ,14823 ,14355 ,16697 ,17312 ,21101 ,19421 ,21212 ,18141 ,19500 ,16643 ,12553 ,22799 ,18490 ,9625 ,12763 ,15136 ,17346 ,18578 ,21616 ,19973 ,21894 ,19930 ,23424 ,21146 ,15567 ,34559 
20181201,6,11110 ,233991 ,4968 ,2976 ,5660 ,10806 ,10438 ,8352 ,8680 ,8422 ,10423 ,8700 ,9236 ,7546 ,5369 ,11962 ,4779 ,2866 ,6226 ,11657 ,9554 ,7807 ,8579 ,7894 ,9808 ,8453 ,9115 ,8335 ,6438 ,18943 
20181201,6,11140 ,191256 ,3815 ,1624 ,3144 ,7635 ,8092 ,8883 ,9614 ,8146 ,9084 ,7413 ,7791 ,6597 ,4746 ,9045 ,3876 ,1641 ,3291 ,7966 ,8263 ,8429 ,7899 ,6780 ,7263 ,6236 ,7521 ,7008 ,5155 ,14297 
20181201,6,11170 ,274248 ,6658 ,3332 ,5743 ,9089 ,11618 ,12928 ,13470 ,11809 ,12149 ,9774 ,9482 ,7815 ,5551 ,12077 ,7458 ,3641 ,5886 ,10837 ,12983 ,12850 ,12800 ,10948 ,10788 ,8617 ,9688 ,8983 ,6726 ,20549 
20181201,6,11200 ,345766 ,12072 ,5311 ,7613 ,13791 ,15006 ,14317 ,16117 ,13738 ,14254 ,11595 ,12174 ,9857 ,7243 ,14048 ,11311 ,5060 ,7534 ,14607 ,14563 ,15522 ,15514 ,12520 ,13242 ,11631 ,13079 ,11843 ,8769 ,23434 
20181201,6,11215 ,399860 ,12250 ,6617 ,10903 ,17725 ,18845 ,16908 ,16169 ,14090 ,15489 ,12951 ,13778 ,10485 ,7337 ,15574 ,11461 ,6389 ,10701 ,20651 ,19631 ,17576 ,16911 ,14807 ,15609 ,14686 ,15488 ,13557 ,9409 ,23862 
20181201,6,11230 ,379785 ,11521 ,5769 ,9381 ,19592 ,17506 ,13692 ,14758 ,14092 ,14082 ,12113 ,12739 ,10975 ,8168 ,18159 ,10400 ,5147 ,10665 ,22745 ,15468 ,13618 ,14272 ,12270 ,13410 ,12326 ,14196 ,12954 ,9666 ,30100 
20181201,6,11260 ,390841 ,13909 ,6759 ,9611 ,13096 ,13659 ,14056 ,16491 ,13893 ,14928 ,13556 ,14420 ,12114 ,8976 ,18285 ,12987 ,6229 ,9101 ,12994 ,14752 ,14855 ,15769 ,13420 ,15882 ,15778 ,18245 ,14980 ,11473 ,30625 
20181201,6,11290 ,461565 ,17212 ,9715 ,13185 ,19770 ,17688 ,14070 ,16471 ,16416 ,18635 ,14105 ,14700 ,12628 ,9264 ,20588 ,15788 ,8693 ,14371 ,24996 ,17081 ,15361 ,17597 ,17209 ,18601 ,16036 ,17286 ,15687 ,12101 ,36311 
20181201,6,11305 ,327749 ,10796 ,5932 ,8224 ,11021 ,11126 ,10467 ,11827 ,11773 ,12427 ,10529 ,11016 ,9354 ,7514 ,17838 ,9760 ,5339 ,8201 ,13482 ,11539 ,10289 ,11525 ,11925 ,13710 ,12667 ,14464 ,12581 ,10981 ,31443 
20181201,6,11320 ,315953 ,11448 ,6360 ,8260 ,9603 ,9764 ,9747 ,11170 ,10856 ,11810 ,10676 ,11694 ,10485 ,7719 ,16599 ,10358 ,5829 ,7971 ,10708 ,10271 ,10391 ,11786 ,10971 ,13601 ,12522 ,14561 ,13407 ,9512 ,27873 
20181201,6,11350 ,554900 ,19959 ,13223 ,20056 ,22332 ,17600 ,15324 ,18176 ,19252 ,22561 ,19278 ,19085 ,15916 ,11694 ,23473 ,19270 ,12606 ,18443 ,21905 ,17171 ,16798 ,20063 ,21504 ,25849 ,21706 ,23509 ,20337 ,14953 ,42858 
20181201,6,11380 ,486846 ,18227 ,10160 ,13813 ,13996 ,15490 ,15907 ,19748 ,18334 ,19429 ,16178 ,16228 ,13667 ,10073 ,23062 ,16487 ,8992 ,13385 ,15906 ,17438 ,17731 ,20176 ,19318 ,21089 ,18059 ,20633 ,18319 ,14516 ,40484 
20181201,6,11410 ,377046 ,11807 ,5950 ,9060 ,15907 ,16348 ,12758 ,14206 ,13760 ,14779 ,11739 ,12117 ,9655 ,6980 ,17023 ,11434 ,5926 ,10936 ,24534 ,17545 ,14580 ,14436 ,13824 ,14696 ,12822 ,14134 ,12262 ,9339 ,28488 
20181201,6,11440 ,446408 ,13575 ,6742 ,10890 ,17606 ,20510 ,19018 ,20776 ,18373 ,18480 ,13122 ,13528 ,10561 ,7486 ,16788 ,13573 ,6755 ,11673 ,24872 ,24295 ,22056 ,21037 ,18595 ,17399 ,13995 ,14902 ,12471 ,9374 ,27958 
20181201,6,11470 ,422165 ,16800 ,11730 ,14333 ,12235 ,12143 ,13061 ,15671 ,16565 ,19083 ,15905 ,14558 ,12139 ,9304 ,16527 ,15593 ,10636 ,13140 ,12535 ,13672 ,14073 ,16898 ,18191 ,20178 ,16672 ,16819 ,14738 ,11637 ,27326 
20181201,6,11500 ,580294 ,22383 ,10169 ,13509 ,15695 ,21765 ,25019 ,28352 ,23146 ,22545 ,18063 ,19876 ,16165 ,12914 ,24219 ,22510 ,10123 ,13271 ,18623 ,24992 ,26785 ,27375 ,22862 ,21377 ,19616 ,23368 ,21199 ,15962 ,38408 
